crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF,147707.03317078328,80826.21648538334,228533.24965616662,kton CO2-eq
,Total GHG emissions without LULUCF,176506.9043259292,80630.2785911799,257137.1829171091,kton CO2-eq
1,Energy,150804.27336718122,34238.49266654567,185042.7660337269,kton CO2-eq
1.A.1,Energy Industries,71487.9322430785,206.73930899352126,71694.67155207202,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,67009.14502266639,200.27711114598787,67209.42213381238,kton CO2-eq
1.A.1.a.i,Electricity Generation,67009.14502266639,200.27711114598787,67209.42213381238,kton CO2-eq
1.A.1.b,Petroleum Refining,4332.701786112115,5.977704204534348,4338.679490316649,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,146.08543429999997,0.4844936429999791,146.56992794299995,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,146.08543429999997,0.4844936429999791,146.56992794299995,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,53970.338676331405,138.00667091840296,54108.34534724981,kton CO2-eq
1.A.2.a,Iron and Steel,9154.346149741987,26.03002410112822,9180.376173843115,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,81.3048917121119,0.5799155693500069,81.8848072814619,kton CO2-eq
1.A.2.c,Chemicals,17863.98036452174,21.635791936525493,17885.616156458265,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",0.0,0.0,0.0,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",131.67798641250457,0.9407424759500032,132.61872888845457,kton CO2-eq
1.A.2.f,Non-metallic Minerals,284.9631637669633,3.0555245868749807,288.0186883538383,kton CO2-eq
1.A.2.g,Other,26454.066120176103,85.7646722485697,26539.830792424673,kton CO2-eq
1.A.2.g.i,Manufacturing of Machinery,9.1121448,0.007870236000000475,9.120015036,kton CO2-eq
1.A.2.g.ii,Manufacturing of Transport Equipment,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.iii,Mining (Excluding Fuels) and Quarrying,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.iv,Wood and Wood Products,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.v,Construction,9.4220223522032,0.06623781999999956,9.4882601722032,kton CO2-eq
1.A.2.g.vi,Textile and Leather,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.viii,Other,26435.5319530239,85.69056419256958,26521.22251721647,kton CO2-eq
1.A.3,Transport,12070.681540638285,361.0892361307742,12431.770776769059,kton CO2-eq
1.A.3.a,Domestic Aviation,24.86841554235518,0.18920864412616822,25.05762418648135,kton CO2-eq
1.A.3.b,Road Transportation,10365.545317116617,302.9876672325736,10668.53298434919,kton CO2-eq
