crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF,28590.739137140496,38949.41085935694,67540.14999649744,kton CO2-eq
,Total GHG emissions without LULUCF,76885.2218833453,38877.53265542595,115762.75453877125,kton CO2-eq
1,Energy,66118.07977839497,11252.8126514233,77370.89242981827,kton CO2-eq
1.A.1,Energy Industries,22182.21577264887,87.16795567931695,22269.383728328186,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,18722.246520550703,81.79215646942612,18804.03867702013,kton CO2-eq
1.A.1.a.i,Electricity Generation,18722.246520550703,81.79215646942612,18804.03867702013,kton CO2-eq
1.A.1.b,Petroleum Refining,2325.90949020977,2.589985543230341,2328.4994757530003,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,1134.0597618883935,2.7858136666602604,1136.8455755550538,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,1134.0597618883935,2.7858136666602604,1136.8455755550538,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,13285.768619980474,58.6944577091399,13344.463077689614,kton CO2-eq
1.A.2.a,Iron and Steel,848.3881966939293,1.3492131836691215,849.7374098775985,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,364.6117634797924,0.3636387936670644,364.97540227345945,kton CO2-eq
1.A.2.c,Chemicals,3116.8367274922434,5.464091254224968,3122.3008187464684,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",232.46232502545175,0.6605542728467242,233.12287929829847,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",956.2026295560414,3.9059087519708555,960.1085383080123,kton CO2-eq
1.A.2.f,Non-metallic Minerals,3027.943212437149,24.366244761744838,3052.309457198894,kton CO2-eq
1.A.2.g,Other,4739.323765295866,22.584806691016638,4761.908571986883,kton CO2-eq
1.A.2.g.i,Manufacturing of Machinery,426.3136703218325,1.05800734414845,427.37167766598094,kton CO2-eq
1.A.2.g.ii,Manufacturing of Transport Equipment,286.38953888308794,0.315605654342221,286.70514453743016,kton CO2-eq
1.A.2.g.iii,Mining (Excluding Fuels) and Quarrying,42.76072041293272,0.298570455019572,43.05929086795229,kton CO2-eq
1.A.2.g.iv,Wood and Wood Products,97.65452379086042,13.199091732110276,110.8536155229707,kton CO2-eq
1.A.2.g.v,Construction,938.2921863543137,2.4639637243341213,940.7561500786478,kton CO2-eq
1.A.2.g.vi,Textile and Leather,251.23021313042602,0.328607868508243,251.55882099893427,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.viii,Other,2696.6829124024125,4.920959912554281,2701.603872314967,kton CO2-eq
1.A.3,Transport,18656.085202302416,260.92429672948856,18917.009499031905,kton CO2-eq
