crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF,1054740.6436308953,196484.13839088916,1251224.7820217845,kton CO2-eq
,Total GHG emissions with LULUCF,1083500.883450834,203699.52076175623,1287200.4042125903,kton CO2-eq
1,Energy,991906.28580199,52250.12499686377,1044156.4107988537,kton CO2-eq
1.A.1,Energy Industries,427842.81536305,3130.2029669600306,430973.01833001,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,338451.15956338,2333.689148240024,340784.84871162,kton CO2-eq
1.A.1.a.iv,Other,338451.15956338,2333.689148240024,340784.84871162,kton CO2-eq
1.A.1.b,Petroleum Refining,24102.59854815,107.265017239999,24209.86356539,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,65289.05725152,689.2488014799965,65978.306053,kton CO2-eq
1.A.1.c.iv,Other,65289.05725152,689.2488014799965,65978.306053,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,184187.46345161,1485.1125852699915,185672.57603688,kton CO2-eq
1.A.2.a,Iron and Steel,35269.3277722,207.87819589999708,35477.205968099996,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,1376.6155847,14.677106999999978,1391.2926917,kton CO2-eq
1.A.2.c,Chemicals,0.0,0.0,0.0,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",3.64695813,3.22761606,6.87457419,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",2015.9094367,26.93670249999991,2042.8461392,kton CO2-eq
1.A.2.f,Non-metallic Minerals,18507.37630468,238.84747498999786,18746.22377967,kton CO2-eq
1.A.2.g,Other,127014.5873952,993.5454888200038,128008.13288402,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,3668.98106004,43.62804287000017,3712.6091029100003,kton CO2-eq
1.A.3,Transport,161352.09999387,3025.375118983735,164377.47511285375,kton CO2-eq
1.A.3.a,Domestic Aviation,2263.4379167300003,23.08868153999947,2286.52659827,kton CO2-eq
1.A.3.b,Road Transportation,151889.81103857,2936.1846763299836,154825.9957149,kton CO2-eq
1.A.3.b.i,Cars,112755.31696156,2612.0077208800067,115367.32468244001,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,4981.81990264,65.18083019000005,5047.00073283,kton CO2-eq
1.A.3.b.iii,Heavy Duty Trucks and Buses,32333.22873078,135.49343108000176,32468.72216186,kton CO2-eq
1.A.3.b.iv,Motorcycles,1633.06213091,123.50269418000016,1756.56482509,kton CO2-eq
1.A.3.b.v,Other,186.38331268,0.0,186.38331268,kton CO2-eq
1.A.3.c,Railways,3122.1479719800004,26.534403073730118,3148.6823750537305,kton CO2-eq
1.A.3.d,Domestic Navigation,2993.4361440899997,20.730223580000256,3014.16636767,kton CO2-eq
