party,category,classification,measure,gas,unit,year,numberValue,stringValue
BGR,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CR,CS,D"
BGR,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CR,CS,D"
BGR,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D"
BGR,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CR,CS,D"
BGR,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"CR,D"
BGR,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"CR,D"
BGR,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,,NO
BGR,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,,NO
BGR,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,,NO
BGR,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,,NO
BGR,1.  Energy,Total for category,Method,CH4,no unit,1990,,"T1,T2"
BGR,1.  Energy,Total for category,Method,CH4,no unit,2019,,"T1,T2"
BGR,1.  Energy,Total for category,Method,CO2,no unit,1990,,"T1,T2"
BGR,1.  Energy,Total for category,Method,CO2,no unit,2019,,"T1,T2"
BGR,1.  Energy,Total for category,Method,N2O,no unit,1990,,"T1,T2"
BGR,1.  Energy,Total for category,Method,N2O,no unit,2019,,"T1,T2"
BGR,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,71512.07292109511,
BGR,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,40337.10475251421,
BGR,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,99.7260337761469,
BGR,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,56.34424792844514,
BGR,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,832.859060182229,
BGR,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,97.86458834939964,
BGR,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,68272.82151076492,
BGR,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,38467.15528886249,
BGR,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,,NO
BGR,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,,NO
BGR,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,87.58267050808819,
BGR,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,16.36105710326798,
BGR,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,249.02102964060578,
BGR,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,109.11761854210644,
BGR,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,1.68649986640786,
BGR,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,1.10305857228401,
BGR,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,439.24452868616044,
BGR,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,322.6563771103127,
BGR,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,99.7260337761469,
BGR,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,56.34424792844514,
BGR,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,1.68649986640786,
BGR,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,1.10305857228401,
BGR,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,,NO
BGR,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,,NO
BGR,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
BGR,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,21269.87,
BGR,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,2019,27.94536539245421,
BGR,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,2019,107.93324046644385,
BGR,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,2019,3.7236870700197,
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2333.3576535654997,
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,2019,0.594394289,
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,2295.7259934,
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,,NO
BGR,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.0792023399,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
BGR,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
BGR,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,115282.8,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,34982.9991,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,1.0,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,1.0,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,55.20439871713438,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,55.56441366585386,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,0.1,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,0.1,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,6370.400569027659,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1945.7164067155431,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.1152828,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,0.0349829991,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,6364.11765642766,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,1943.8098332645934,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.01152828,
BGR,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.00349829991,
BGR,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
BGR,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
BGR,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,55398.1,
BGR,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,15955.043341,
BGR,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,2.71659677858988,
BGR,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.09539630444555,
BGR,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,74.44746100422817,
BGR,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,58.81378354015503,
BGR,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.52914919464747,
BGR,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.12384907611139,
BGR,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,4136.229902758334,
BGR,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,939.3894687106614,
