crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,486.254732,7.532460889999982,493.78719289,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,864.452857,13.391040900000007,877.8438979,kton CO2-eq
,Total GHG emissions with LULUCF,9541.952315861694,15600.881842545092,25142.834158406786,kton CO2-eq
,Total GHG emissions without LULUCF,57509.89855416905,13968.414085545097,71478.31263971415,kton CO2-eq
1,Energy,51359.518747265305,912.5123792020167,52272.03112646732,kton CO2-eq
1.A.1,Energy Industries,9746.069970905297,111.77891156029364,9857.84888246559,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,7667.860869760486,109.53499473127067,7777.395864491757,kton CO2-eq
1.A.1.a.i,Electricity Generation,0.0,0.0,0.0,kton CO2-eq
1.A.1.a.ii,Combined Heat and Power Generation,6480.198223657849,85.42800308016012,6565.626226738009,kton CO2-eq
1.A.1.a.iii,Heat Plants,1187.662646102637,24.106991651111002,1211.769637753748,kton CO2-eq
1.A.1.b,Petroleum Refining,1777.893059261,2.0027966498460046,1779.895855910846,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,300.316041883811,0.24112017917661888,300.55716206298763,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,300.316041883811,0.24112017917661888,300.55716206298763,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,0.0,0.0,0.0,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,10718.238962297755,140.20294506556638,10858.441907363322,kton CO2-eq
1.A.2.a,Iron and Steel,1705.6558173744577,1.7097181839878886,1707.3655355584456,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,128.7915067295828,0.23525453149230202,129.0267612610751,kton CO2-eq
1.A.2.c,Chemicals,682.528892751211,2.4369923833035045,684.9658851345145,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",2155.7770527171174,68.92122761567498,2224.6982803327924,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",945.4208281191089,2.3940041012018582,947.8148322203108,kton CO2-eq
1.A.2.f,Non-metallic Minerals,1832.2382475073493,6.72920327428028,1838.9674507816296,kton CO2-eq
1.A.2.g,Other,3267.826617098928,57.77654497562526,3325.6031620745534,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,994.687786265727,13.407228840459993,1008.095015106187,kton CO2-eq
1.A.2.g.viii,Other,2273.138830833201,44.36931613516526,2317.5081469683664,kton CO2-eq
1.A.3,Transport,19683.456727272438,354.8523549661404,20038.30908223858,kton CO2-eq
1.A.3.a,Domestic Aviation,673.041919227933,12.814974707292663,685.8568939352257,kton CO2-eq
1.A.3.b,Road Transportation,17401.846142446702,315.50591629619885,17717.3520587429,kton CO2-eq
1.A.3.b.i,Cars,12593.1177372299,279.66638949606204,12872.784126725963,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,922.957667898922,16.91548593281516,939.8731538317371,kton CO2-eq
