crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF,1163.5601871149204,11188.037247521472,12351.597434636393,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,2715.06407,33.75321893,2748.81728893,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,4134.07965,51.41793013999995,4185.49758014,kton CO2-eq
,Total GHG emissions without LULUCF,41006.03998215593,9601.200215521472,50607.240197677405,kton CO2-eq
1,Energy,34130.17965250855,791.630414958614,34921.810067467166,kton CO2-eq
1.A.1,Energy Industries,7890.6681554836305,253.08088517769193,8143.749040661322,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,5638.0754083897,251.27757643777932,5889.352984827479,kton CO2-eq
1.A.1.a.i,Electricity Generation,13.6491917028,0.0337914286128011,13.6829831314128,kton CO2-eq
1.A.1.a.ii,Combined Heat and Power Generation,4898.8139835922,190.99919973685337,5089.813183329054,kton CO2-eq
1.A.1.a.iii,Heat Plants,725.6122330946997,60.24458527231377,785.8568183670135,kton CO2-eq
1.A.1.b,Petroleum Refining,1865.17584709392,1.556412839912355,1866.7322599338324,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,387.4169,0.2468959000000268,387.6637959,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,387.4169,0.2468959000000268,387.6637959,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,0.0,0.0,0.0,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,6714.212445883052,137.2065263326449,6851.418972215697,kton CO2-eq
1.A.2.a,Iron and Steel,1567.9986564668611,1.078282174656124,1569.0769386415172,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,110.9348004504777,0.1659932775156818,111.10079372799338,kton CO2-eq
1.A.2.c,Chemicals,474.435925236047,2.849085793058464,477.2850110291055,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",702.7216370954267,73.13893938837168,775.8605764837984,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",283.193718336044,2.4920769169013965,285.6857952529454,kton CO2-eq
1.A.2.f,Non-metallic Minerals,1158.95613133761,5.97489885157097,1164.931030189181,kton CO2-eq
1.A.2.g,Other,2415.97157696058,51.507249930572925,2467.478826891153,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,1231.623236455298,18.11727849530257,1249.7405149506003,kton CO2-eq
1.A.2.g.viii,Other,1184.34834050528,33.38997143527058,1217.7383119405506,kton CO2-eq
1.A.3,Transport,16730.011243343448,221.0877131045272,16951.098956447975,kton CO2-eq
1.A.3.a,Domestic Aviation,469.696471728205,6.5421237859350185,476.23859551414,kton CO2-eq
1.A.3.b,Road Transportation,15187.230369134488,184.56960140622868,15371.799970540716,kton CO2-eq
1.A.3.b.i,Cars,10335.162650636898,91.53704987933088,10426.699700516228,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,1386.975437087816,19.114025545176673,1406.0894626329923,kton CO2-eq
