crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,1.1310525,0.0,1.1310525,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,7225.50333963653,42.49721586191845,7268.000555498448,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,8886.17962719472,52.26436549043137,8938.443992685152,kton CO2-eq
,Total GHG emissions with LULUCF,313127.2358656298,108490.04977978737,421617.28564541717,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,313947.62161575665,108490.04977978737,422437.671395544,kton CO2-eq
,Total GHG emissions without LULUCF,331725.3722798348,105921.2542656723,437646.6265455071,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,332545.75802996167,105921.2542656723,438467.01229563396,kton CO2-eq
1,Energy,297137.0808748264,6670.51405250869,303807.5949273351,kton CO2-eq
1.A.1,Energy Industries,42272.50045316904,286.3408601667543,42558.8413133358,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,33205.10013020908,276.80701877090905,33481.90714897999,kton CO2-eq
1.A.1.b,Petroleum Refining,6226.034539646181,7.590282877189566,6233.62482252337,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,2841.36578331378,1.9435585186561184,2843.309341832436,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,48143.57530669424,602.7865838768921,48746.361890571134,kton CO2-eq
1.A.2.a,Iron and Steel,8743.939638981054,29.594390499383735,8773.534029480437,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,804.3920062642898,1.604074148117661,805.9960804124074,kton CO2-eq
1.A.2.c,Chemicals,10278.47779653169,34.70736404893432,10313.185160580624,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",2343.014088441679,46.56983738538065,2389.58392582706,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",8151.168040932232,41.78688270564362,8192.954923637875,kton CO2-eq
1.A.2.f,Non-metallic Minerals,9490.880801274789,90.00446772875148,9580.88526900354,kton CO2-eq
1.A.2.g,Other,8331.702934268507,358.51956736068314,8690.22250162919,kton CO2-eq
1.A.3,Transport,130697.91095269979,1425.1703042599402,132123.08125695973,kton CO2-eq
1.A.3.a,Domestic Aviation,5050.017566721518,37.795505144069466,5087.8130718655875,kton CO2-eq
1.A.3.b,Road Transportation,123357.8881107042,1345.3389371312223,124703.22704783542,kton CO2-eq
1.A.3.b.i,Cars,70393.75767812107,836.7366688816692,71230.49434700274,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,19377.788850011628,186.20684480648197,19563.99569481811,kton CO2-eq
1.A.3.b.iii,Heavy Duty Trucks and Buses,32213.1386751876,303.1732871683307,32516.311962355932,kton CO2-eq
1.A.3.b.iv,Motorcycles,1373.2029073838983,19.222136274719105,1392.4250436586174,kton CO2-eq
1.A.3.b.v,Other,0.0,0.0,0.0,kton CO2-eq
1.A.3.c,Railways,359.54169503963584,5.633472227044649,365.1751672666805,kton CO2-eq
1.A.3.d,Domestic Navigation,1470.618700594485,32.57843680992073,1503.1971374044058,kton CO2-eq
1.A.3.e,Other Transportation,459.844879639952,3.823952947707312,463.6688325876593,kton CO2-eq
1.A.3.e.i,Pipeline Transport,459.844879639952,3.823952947707312,463.6688325876593,kton CO2-eq
1.A.3.e.ii,Other,0.0,0.0,0.0,kton CO2-eq
1.A.4,Other Sectors,71827.36013448119,3206.2469940274605,75033.60712850865,kton CO2-eq
1.A.4.a,Commercial/Institutional,21614.95773550849,97.18328885266965,21712.14102436116,kton CO2-eq
1.A.4.b,Residential,40304.39087741487,2262.1054025996564,42566.49628001453,kton CO2-eq
