crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.6678,0.0,0.6678,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,2560.80124423383,66.85246915766584,2627.653713391496,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,3931.09256532261,102.62447468718847,4033.7170400097984,kton CO2-eq
,Total GHG emissions with LULUCF,378748.9952357775,145160.71168211353,523909.70691789105,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,380420.1446643616,145160.7116821136,525580.8563464752,kton CO2-eq
,Total GHG emissions without LULUCF,399166.1666533049,141664.52507030714,540830.691723612,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,400837.31608188903,141664.52507030714,542501.8411521962,kton CO2-eq
1,Energy,353592.9265406249,16966.930411806214,370559.8569524311,kton CO2-eq
1.A.1,Energy Industries,66062.4097464072,474.7130435605941,66537.12278996779,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,49388.48670822149,390.1667246196157,49778.65343284111,kton CO2-eq
1.A.1.b,Petroleum Refining,11935.464731726343,22.318400538279093,11957.783132264622,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,4738.458306459368,62.22791840269474,4800.686224862063,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,65470.39538405813,536.7331142143157,66007.12849827245,kton CO2-eq
1.A.2.a,Iron and Steel,9339.08425367425,29.45501583022815,9368.539269504477,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,2472.322134149414,10.209981440077172,2482.5321155894912,kton CO2-eq
1.A.2.c,Chemicals,14759.909598575792,40.26145820512829,14800.17105678092,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",4449.05833885161,45.131759670127394,4494.190098521737,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",8524.06743459717,44.72481363492989,8568.7922482321,kton CO2-eq
1.A.2.f,Non-metallic Minerals,15223.059550621982,96.7253859966986,15319.78493661868,kton CO2-eq
1.A.2.g,Other,10702.89407358791,270.22469943713804,10973.118773025048,kton CO2-eq
1.A.3,Transport,121354.28483465633,1958.7595848688215,123313.04441952515,kton CO2-eq
1.A.3.a,Domestic Aviation,4190.61235744131,32.48979218413933,4223.10214962545,kton CO2-eq
1.A.3.b,Road Transportation,114540.62784515611,1884.0569856103539,116424.68483076646,kton CO2-eq
1.A.3.b.i,Cars,66674.20981494422,1312.716266343894,67986.92608128811,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,18335.116979784267,268.09668252229676,18603.213662306563,kton CO2-eq
1.A.3.b.iii,Heavy Duty Trucks and Buses,28907.42170509233,263.70198093448926,29171.123686026818,kton CO2-eq
1.A.3.b.iv,Motorcycles,623.8793453353014,39.54205580966277,663.4214011449642,kton CO2-eq
1.A.3.b.v,Other,0.0,0.0,0.0,kton CO2-eq
1.A.3.c,Railways,1078.43065595243,15.545900335339184,1093.9765562877692,kton CO2-eq
1.A.3.d,Domestic Navigation,1334.1189683064777,22.37146620696194,1356.4904345134396,kton CO2-eq
1.A.3.e,Other Transportation,210.4950078,4.295440532021928,214.79044833202192,kton CO2-eq
1.A.3.e.i,Pipeline Transport,210.4950078,4.295440532021928,214.79044833202192,kton CO2-eq
1.A.3.e.ii,Other,0.0,0.0,0.0,kton CO2-eq
1.A.4,Other Sectors,91880.05414326987,6533.784913465075,98413.83905673494,kton CO2-eq
1.A.4.a,Commercial/Institutional,26620.3929452464,136.8111793924436,26757.204124638843,kton CO2-eq
1.A.4.b,Residential,54003.24243779369,5553.659477738911,59556.9019155326,kton CO2-eq
