PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.09884652000000E+06,x,6.51175100000000E+04,1.62359900000000E+04,0.00000000000000E+00,6.07199000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.32446200000000E+04,2.83195600000000E+04,5.40036100000000E+04,1.30915000000000E+04,c,6.36399900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.46371100000000E+04,4.03270000000000E+02,1.50172000000000E+03,2.82651000000000E+03,1.12780000000000E+03,0.00000000000000E+00,2.08729600000000E+04,5.22090000000000E+02,0.00000000000000E+00,0.00000000000000E+00,2.45046274000000E+06,1.90711960000000E+05
Imports,x,x,3.31088000000000E+03,1.27442590000000E+05,1.05373922000000E+06,0.00000000000000E+00,8.19980000000000E+02,0.00000000000000E+00,1.33380100000000E+04,0.00000000000000E+00,1.34078000000000E+03,4.99990000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.73607560000000E+05,x,2.02739602000000E+06,3.02192000000000E+05,0.00000000000000E+00,2.92600000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.21857990000000E+05,4.17780010000000E+05,0.00000000000000E+00,0.00000000000000E+00,1.12402010000000E+05,8.12700000000000E+03,6.56167810000000E+05,1.40324002000000E+06,6.65412020000000E+05,3.85423800000000E+04,5.45579800000000E+04,7.21499000000000E+03,4.80000000000000E+03,3.29600000000000E+04,3.12400200000000E+04,0.00000000000000E+00,8.43138000000000E+03,7.18262000000000E+03,5.75790000000000E+03,0.00000000000000E+00,4.99502000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.40999000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.18299290000000E+05,0.00000000000000E+00,8.23332545000000E+06,2.05942800000000E+04
Exports,x,x,-1.81661000000000E+03,0.00000000000000E+00,-7.69743140000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.52474900000000E+04,0.00000000000000E+00,-3.05871000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.76221206000000E+06,x,-2.62177800000000E+04,-3.52001000000000E+03,0.00000000000000E+00,-1.71600200000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.49340100000000E+04,-8.30675980000000E+05,-2.63999000000000E+03,0.00000000000000E+00,-2.59849010000000E+05,-1.59530100000000E+04,-1.18236300000000E+06,-1.17879999000000E+06,-4.85231990000000E+05,-1.82683900000000E+04,-6.64860100000000E+04,-1.90320200000000E+04,-6.47999000000000E+03,-3.52000200000000E+04,-4.45200000000000E+04,0.00000000000000E+00,-1.41874000000000E+03,-1.20777000000000E+03,-1.17387400000000E+04,0.00000000000000E+00,c,-5.59439800000000E+04,0.00000000000000E+00,0.00000000000000E+00,-1.13998000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.52725500000000E+04,0.00000000000000E+00,-6.95613098000000E+06,-7.02414400000000E+04
International marine bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.71692000000000E+04,-4.71079980000000E+05,0.00000000000000E+00,0.00000000000000E+00,-8.40000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.29089180000000E+05,0.00000000000000E+00
International aviation bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.49683000000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.49683000000000E+05,0.00000000000000E+00
Stock changes,x,x,-4.68800000000000E+02,-3.84193000000000E+03,-3.07216100000000E+04,0.00000000000000E+00,-2.00000000000000E+02,0.00000000000000E+00,1.71001000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.29216000000000E+03,x,5.92675900000000E+04,-3.87199000000000E+03,0.00000000000000E+00,1.10000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.74799000000000E+03,-5.10400000000000E+03,8.80100000000000E+01,0.00000000000000E+00,1.54799000000000E+03,6.02020000000000E+02,6.17700000000000E+03,-4.71999000000000E+03,-1.13080000000000E+04,8.71980000000000E+02,-3.73802000000000E+03,-2.34000000000000E+02,-1.60020000000000E+02,6.40200000000000E+01,3.59980000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.77980000000000E+02,2.62701000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.38506000000000E+03,3.00499000000000E+03
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,1.02551000000000E+03,1.23600670000000E+05,2.55342027297297E+05,0.00000000000000E+00,6.20030000000000E+02,0.00000000000000E+00,-1.99500000000000E+02,0.00000000000000E+00,-1.71789000000000E+03,5.00020000000000E+02,0.00000000000000E+00,-1.57459999999999E+02,-9.07221000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.18317608640135E+06,0.00000000000000E+00,2.12556329000000E+06,3.11035990000000E+05,2.18278728425503E-11,1.92720100000000E+04,0.00000000000000E+00,-8.87219205563024E+03,0.00000000000000E+00,1.45176010000000E+05,-4.18000030000000E+05,-2.55198000000000E+03,0.00000000000000E+00,-2.95582010000000E+05,-7.22404000000000E+03,-5.77161590618934E+05,-2.51381810035009E+05,1.68872040000000E+05,2.11459800000000E+04,-1.65060400000000E+04,-1.20509900000000E+04,-1.83998000000000E+03,-2.17605000000000E+03,-1.30190506539433E+04,0.00000000000000E+00,2.74629533333333E+04,2.33926500000000E+04,4.75830765280665E+04,1.14537664285714E+04,5.37300000000000E+03,1.03229700000000E+04,0.00000000000000E+00,0.00000000000000E+00,2.70010000000000E+02,0.00000000000000E+00,0.00000000000000E+00,4.46371100000000E+04,4.03270000000000E+02,1.50172000000000E+03,2.82651000000000E+03,1.12780000000000E+03,0.00000000000000E+00,2.08729600000000E+04,5.22090000000000E+02,5.30569399999999E+04,1.45311947534333E+04,3.00315486137853E+06,1.44069800000000E+05
Transfers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,-1.68079900000000E+04,4.32519900000000E+04,-1.54440200000000E+04,0.00000000000000E+00,1.25235020000000E+05,0.00000000000000E+00,-4.46200000000000E+03,2.98408020000000E+05,0.00000000000000E+00,0.00000000000000E+00,-1.03200000000000E+03,-3.91298000000000E+03,-1.60601900000000E+04,-8.69999900000000E+04,-2.51944000000000E+05,-1.97071800000000E+04,-1.17599000000000E+03,-7.80000000000000E+01,3.59980000000000E+02,-1.24800000000000E+03,-7.88002000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.05026400000000E+04,0.00000000000000E+00
Statistical differences,x,x,0.00000000000000E+00,0.00000000000000E+00,1.83600000000000E+03,0.00000000000000E+00,2.00100000000000E+01,0.00000000000000E+00,-2.85100000000000E+01,0.00000000000000E+00,0.00000000000000E+00,-2.00100000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.64382000000000E+03,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.19800000000000E+01,4.40000000000000E+01,-8.80100000000000E+01,0.00000000000000E+00,-4.30000000000000E+01,-4.30000000000000E+01,-1.70400000000000E+02,1.60020000000000E+02,-8.80100000000000E+01,-8.72100000000000E+01,-8.39900000000000E+01,-3.89800000000000E+01,0.00000000000000E+00,-3.19900000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.84287000000000E+03,-1.47472000000000E+03,-1.37164600000000E+04,0.00000000000000E+00
