Year,Coal,Lignite,Natural gas,Crude oil,Uranium oxide,Woody biomass
2.02200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.85706017708875E+06,3.20984610000000E+04,0.00000000000000E+00,1.00792959560640E+05
2.02300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.63587578053050E+06,3.04648930000000E+04,0.00000000000000E+00,1.00460052020160E+05
2.02400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.47231266593548E+06,2.90088960000000E+04,0.00000000000000E+00,1.00127144479680E+05
2.02500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.32927254870749E+06,3.00023990000000E+04,0.00000000000000E+00,9.97942369392000E+04
2.02600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.19640133021069E+06,2.66993370000000E+04,0.00000000000000E+00,1.00522472184000E+05
2.02700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.07991676120155E+06,2.45691240000000E+04,0.00000000000000E+00,1.01250707428800E+05
2.02800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,9.82375414377926E+05,2.37169110000000E+04,0.00000000000000E+00,1.01978942673600E+05
2.02900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,8.88349822132582E+05,2.35391980000000E+04,0.00000000000000E+00,1.02707177918400E+05
2.03000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,8.10780622759864E+05,2.17640560000000E+04,0.00000000000000E+00,1.03435413163200E+05
2.03100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,7.44998068479002E+05,1.99889140000000E+04,0.00000000000000E+00,1.04304093776640E+05
2.03200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,6.90323283221356E+05,1.82137720000000E+04,0.00000000000000E+00,1.05172774390080E+05
2.03300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,6.43467153072532E+05,1.64386300000000E+04,0.00000000000000E+00,1.06041455003520E+05
2.03400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,5.92133689157720E+05,1.46634880000000E+04,0.00000000000000E+00,1.06910135616960E+05
2.03500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,5.45066937126118E+05,1.28883460000000E+04,0.00000000000000E+00,1.07778816230400E+05
2.03600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,4.91693189435779E+05,1.11132040000000E+04,0.00000000000000E+00,1.08262572500160E+05
2.03700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,4.44294795464684E+05,9.33806200000000E+03,0.00000000000000E+00,1.08746328769920E+05
2.03800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,3.96896401493588E+05,7.56292000000000E+03,0.00000000000000E+00,1.09230085039680E+05
2.03900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,3.49498007522492E+05,5.78777800000000E+03,0.00000000000000E+00,1.09713841309440E+05
2.04000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,3.02099613551396E+05,4.01263600000000E+03,0.00000000000000E+00,1.10197597579200E+05
2.04100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.54701219580300E+05,2.23749400000000E+03,0.00000000000000E+00,1.11295152126720E+05
2.04200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.07302825609204E+05,4.62352000000003E+02,0.00000000000000E+00,1.12392706674240E+05
2.04300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.59904431638109E+05,0.00000000000000E+00,0.00000000000000E+00,1.13490261221760E+05
2.04400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.12506037667013E+05,0.00000000000000E+00,0.00000000000000E+00,1.14587815769280E+05
2.04500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,6.51076436959168E+04,0.00000000000000E+00,0.00000000000000E+00,1.15685370316800E+05
2.04600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.77092497248209E+04,0.00000000000000E+00,0.00000000000000E+00,1.17474748346880E+05
2.04700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.19264126376960E+05
2.04800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.21053504407040E+05
2.04900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.22842882437120E+05
2.05000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.24632260467200E+05
