Key,Value,Source
country,fr,
base_year,2012,
residences_final_demand_space_heating,1150000,Estimate based on Odyssee 2011 data
residences_final_demand_hot_water,185000,Estimate based on Odyssee 2011 data
residences_final_demand_cooling,5000,Remaining
residences_final_demand_lighting,40000,Estimate based on Odyssee 2011 data
residences_final_demand_cooking,110000,Estimate based on Odyssee 2011 data
residences_final_demand_appliances,270000,Estimate based on Odyssee 2011 data
residences_percentage_space_heating_combi_boiiler,0.00914142319412081,Based on Ecofys data; see source analysis; subsequently optimized to match checks
residences_percentage_space_heating_heat_pump_ground,0.00080659616418713,
residences_percentage_space_heating_district,0.0492919878114357,
residences_percentage_space_heating_heat_pump_air,0.0133536476070971,
residences_percentage_space_heating_woodpellets,0.246459939057179,
residences_percentage_space_heating_electric_resistance,0.107546155224951,
residences_percentage_space_heating_gas_burner,0.346836350600466,
residences_percentage_space_heating_oil_burner,0.224054490051981,
residences_percentage_space_heating_coal_burner,0.00250941028858219,
residences_percentage_space_heating_hybrid_heatpump,0,Set to 0
residences_percentage_hot_water_combi_boiiler,0.00914142319412081,Set equal to space heating
residences_percentage_hot_water_heat_pump_ground,0.00080659616418713,
residences_percentage_hot_water_district,0.0492919878114357,
residences_percentage_hot_water_heat_pump_air,0.0133536476070971,
residences_percentage_hot_water_woodpellets,0.246459939057179,
residences_percentage_hot_water_electric_resistance,0.107546155224951,
residences_percentage_hot_water_gas_burner,0.346836350600466,
residences_percentage_hot_water_oil_burner,0.224054490051981,
residences_percentage_hot_water_coal_burner,0.00250941028858219,
residences_percentage_hot_water_hybrid_heatpump,0,Set to 0
residences_percentage_cooling_heat_pump_ground,0,No data available; assumed 100% airconditioning
residences_percentage_cooling_heat_pump_air,0,No data available; assumed 100% airconditioning
residences_percentage_cooling_aircondition,1,No data available; assumed 100% airconditioning
residences_percentage_lighting_incandescent,0.789,Based on expert data; see /source_analyses/eu/2012/6_residences/lighting_source_analysis.xlsx
residences_percentage_lighting_efficient_fluorescent,0.196,Based on expert data; see /source_analyses/eu/2012/6_residences/lighting_source_analysis.xlsx
residences_percentage_lighting_led,0.015,Based on expert data; see /source_analyses/eu/2012/6_residences/lighting_source_analysis.xlsx
residences_percentage_cooking_gas,0.4,Rough estimated based on Odyssee 2011 data
residences_percentage_cooking_electric_resistance,0.4,
residences_percentage_cooking_electric_halogen,0.1,
residences_percentage_cooking_electric_induction,0.1,
residences_percentage_cooking_biomass,0,
residences_percentage_appliances_dishwasher,0.1,Based on NL dataset
residences_percentage_appliances_fridge_freezer,0.28,
residences_percentage_appliances_washing_machine,0.1,
residences_percentage_appliances_dryer,0.1,
residences_percentage_appliances_television,0.14,
residences_percentage_appliances_computer_media,0.11,
residences_percentage_appliances_vacuum_cleaner,0.1,
residences_percentage_appliances_others,0.07,
residences_hot_water_share_coming_from_solar_thermal,0.5,Based on NL dataset
residences_percentage_apartments,0.3153,Eurostat; see source_analyses/eu/2015/6_residences
residences_percentage_corner_houses,0,
residences_percentage_detached_houses,0.2237,
residences_percentage_semi_detached_houses,0.2372,
residences_percentage_terraced_houses,0.2238,
average_heat_demand_apartments,0.02212,Use NL2015 average. See source_analyses/nl/2015/6_residences
average_heat_demand_corner_houses,0.03765,
average_heat_demand_detached_houses,0.05819,
average_heat_demand_semi_detached_houses,0.04397,
average_heat_demand_terraced_houses,0.03133,
