Key,Value,Source
country,uk,
base_year,2012,
services_final_demand_space_heating,323641.483362764,Based on ECUK data; see 7_residences_source_analysis
services_final_demand_space_cooling,28420.1914785593,Based on ECUK data; see 7_residences_source_analysis
services_final_demand_lighting,126636.310646922,Based on ECUK data; see 7_residences_source_analysis
services_space_heating_share_gas_fired_heaters,0.754088263001522,NL 2011 value
services_space_heating_share_electric_heat_pump_with_storage,0.143928597309114,NL 2011 value
services_space_heating_share_gas_fired_heat_pumps,0,NL 2011 value
services_space_heating_share_electric_heaters,0,NL 2011 value
services_space_heating_share_coal_fired_heater,0.0016063189932124,NL 2011 value
services_space_heating_share_oil_fired_heater,0.100376820696152,NL 2011 value
services_space_cooling_share_gas_fired_heat_pump,0,NL 2011 value
services_space_cooling_share_electric_heat_pump,0,NL 2011 value
services_space_cooling_share_airco,1,NL 2011 value
services_lighting_incandescent_lamp,0,
services_lighting_fluorescent_lamp,0,
services_lighting_fluorescent_tube,0.99602615367956,Based on ECUK data; see 7_residences_source_analysis
services_lighting_efficient_fluorescent_tube,0.00194296924617984,Based on ECUK data; see 7_residences_source_analysis
services_lighting_LED_tube,0.00203087707426006,Based on ECUK data; see 7_residences_source_analysis
services_biomass_used_in space_heating,1,
services_biomass_used_in appliances,0,
services_savings_lighting_motion_detection,0.039,
services_savings_lighting_daylight_control,0.053,
