crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage,9.37490194165322,0.0,9.37490194165322,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,217.51594296441726,2.842170943040401e-14,217.5159429644173,kton CO2-eq
,Total GHG emissions with LULUCF,16617.857751908294,8524.124466153706,25141.982218062,kton CO2-eq
,Total GHG emissions without LULUCF,22974.68426724298,8479.497782262672,31454.182049505653,kton CO2-eq
1,Energy,20362.896533671785,1149.6768616482732,21512.573395320058,kton CO2-eq
1.A.1,Energy Industries,7065.7880581958225,21.555607457578844,7087.343665653401,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,3728.891529900822,15.418838393483838,3744.310368294306,kton CO2-eq
1.A.1.a.i,Electricity Generation,2769.008860140144,10.320833313499861,2779.329693453644,kton CO2-eq
1.A.1.a.ii,Combined Heat and Power Generation,959.8826697606785,5.098005079984091,964.9806748406626,kton CO2-eq
1.A.1.a.iii,Heat Plants,0.0,0.0,0.0,kton CO2-eq
1.A.1.b,Petroleum Refining,2424.738451932,5.2270827068300605,2429.96553463883,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,912.158076363,0.9096863572648317,913.0677627202648,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,85.4049096,0.10483260300000552,85.509742203,kton CO2-eq
1.A.1.c.ii,Oil and Gas Extraction,826.7531667629999,0.8048537542649683,827.5580205172648,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,0.0,0.0,0.0,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,5208.582615013999,25.242457609489975,5233.825072623489,kton CO2-eq
1.A.2.a,Iron and Steel,1062.486895189,4.839217366484945,1067.326112555485,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,17.129146866,0.04595327730000065,17.1751001433,kton CO2-eq
1.A.2.c,Chemicals,737.8256619179999,1.9472877468400611,739.77294966484,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",303.29635197900006,0.9927492470300194,304.2891012260301,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",729.41269785,2.688285615755035,732.100983465755,kton CO2-eq
1.A.2.f,Non-metallic Minerals,1923.9182557119998,13.3039008190799,1937.2221565310797,kton CO2-eq
1.A.2.g,Other,434.5136055,1.4250635369999713,435.93866903699995,kton CO2-eq
1.A.2.g.v,Construction,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,434.5136055,1.4250635369999713,435.93866903699995,kton CO2-eq
1.A.2.g.viii,Other,0.0,0.0,0.0,kton CO2-eq
1.A.3,Transport,3787.0572358529835,106.56668612815292,3893.6239219811364,kton CO2-eq
1.A.3.a,Domestic Aviation,6.6010087,0.05029769599999945,6.651306396,kton CO2-eq
1.A.3.b,Road Transportation,3505.8795421529367,93.22464705415359,3599.1041892070903,kton CO2-eq
1.A.3.b.i,Cars,2331.3028564314945,74.14996823717274,2405.4528246686673,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,345.39477780833903,4.698713086063492,350.0934908944025,kton CO2-eq
1.A.3.b.iii,Heavy Duty Trucks and Buses,799.1723525658392,12.342952110107149,811.5153046759464,kton CO2-eq
1.A.3.b.iv,Motorcycles,30.00955534726398,2.033013620809559,32.04256896807354,kton CO2-eq
1.A.3.b.v,Other,0.0,0.0,0.0,kton CO2-eq
1.A.3.c,Railways,140.07852010000002,11.976077892199982,152.0545979922,kton CO2-eq
1.A.3.d,Domestic Navigation,134.49816490004682,1.3156634857998029,135.81382838584662,kton CO2-eq
1.A.3.e,Other Transportation,0.0,0.0,0.0,kton CO2-eq
1.A.3.e.i,Pipeline Transport,0.0,0.0,0.0,kton CO2-eq
1.A.3.e.ii,Other,0.0,0.0,0.0,kton CO2-eq
1.A.4,Other Sectors,3718.9515190722923,526.2885786545385,4245.240097726831,kton CO2-eq
1.A.4.a,Commercial/Institutional,854.6518299,4.337481008500049,858.9893109085001,kton CO2-eq
1.A.4.a.i,Stationary Combustion,854.6518299,4.337481008500049,858.9893109085001,kton CO2-eq
1.A.4.a.ii,Off-road Vehicles and Other Machinery,0.0,0.0,0.0,kton CO2-eq
1.A.4.b,Residential,2028.8430647999999,445.0934953445003,2473.9365601445,kton CO2-eq
1.A.4.b.i,Stationary Combustion,2016.4827168,445.0151953044999,2461.4979121045,kton CO2-eq
1.A.4.b.ii,Off-road Vehicles and Other Machinery,12.360348,0.07830004000000024,12.43864804,kton CO2-eq
1.A.4.b.iii,Other,0.0,0.0,0.0,kton CO2-eq
1.A.4.c,Agriculture/Forestry/Fishing,835.4566243722923,76.85760230153869,912.314226673831,kton CO2-eq
1.A.4.c.i,Stationary,98.9652234,0.3928905570000012,99.358113957,kton CO2-eq
1.A.4.c.ii,Off-road Vehicles and Other Machinery,736.4914009722922,76.4647117445387,812.956112716831,kton CO2-eq
1.A.4.c.iii,Fishing,0.0,0.0,0.0,kton CO2-eq
1.A.5,Other (Not specified elsewhere),0.0,0.0,0.0,kton CO2-eq
1.A.5.a,Stationary,0.0,0.0,0.0,kton CO2-eq
1.A.5.b,Mobile,0.0,0.0,0.0,kton CO2-eq
1.AA,Fuel Combustion - Sectoral approach,19780.379428135097,679.6533298497598,20460.032757984856,kton CO2-eq
1.AB,Fuel Combustion - Reference Approach,20164.709431867508,0.0,20164.709431867508,kton CO2-eq
1.AD,"Feedstocks, Reductants and Other Non-energy Use of Fuels",1975.0880384851655,0.0,1975.0880384851655,kton CO2-eq
1.B,Fugitive Emissions from Fuels,582.5171055366862,470.02353179851355,1052.5406373351998,kton CO2-eq
1.B.1,Solid Fuels,0.0,66.801546,66.801546,kton CO2-eq
1.B.1.a,Coal Mining and Handling,0.0,66.801546,66.801546,kton CO2-eq
1.B.1.a.i,Underground Mines,0.0,66.801546,66.801546,kton CO2-eq
1.B.1.a.ii,Surface Mines,0.0,0.0,0.0,kton CO2-eq
1.B.1.b,Solid Fuel Transformation,0.0,0.0,0.0,kton CO2-eq
1.B.1.c,Other,0.0,0.0,0.0,kton CO2-eq
1.B.2,Oil and Natural Gas and Other Emissions from Energy Production,582.5171055366862,403.22198579851363,985.7390913351999,kton CO2-eq
1.B.2.a,Oil,157.78573082674416,246.93443558604713,404.7201664127913,kton CO2-eq
1.B.2.a.i,Exploration,28.53551486046511,17.086446423256543,45.62196128372165,kton CO2-eq
1.B.2.a.ii,Production,129.24534103604648,223.47422348837208,352.71956452441856,kton CO2-eq
1.B.2.a.iii,Transport,0.00487493023256,1.50426418604644,1.509139116279,kton CO2-eq
1.B.2.a.iv,Refining / Storage,0.0,4.86950148837208,4.86950148837208,kton CO2-eq
1.B.2.a.v,Distribution of Oil Products,0.0,0.0,0.0,kton CO2-eq
1.B.2.a.vi,Other,0.0,0.0,0.0,kton CO2-eq
1.B.2.b,Natural Gas,424.72920469400003,155.0670281439999,579.7962328379999,kton CO2-eq
1.B.2.b.i,Exploration,0.0,0.0,0.0,kton CO2-eq
1.B.2.b.ii,Production,418.42291040000003,74.41807934399998,492.840989744,kton CO2-eq
1.B.2.b.iii,Processing,6.2759618,32.858604799999995,39.13456659999999,kton CO2-eq
1.B.2.b.iv,Transmission and Storage,0.010988194,36.107904,36.118892194,kton CO2-eq
1.B.2.b.v,Distribution,0.0193443,11.68244,11.7017843,kton CO2-eq
1.B.2.b.vi,Other,0.0,0.0,0.0,kton CO2-eq
1.B.2.c,Venting and Flaring,0.00217001594205,1.2205220684664801,1.22269208440853,kton CO2-eq
1.B.2.c.i,Venting,0.00217001594205,0.66043963453748,0.66260965047953,kton CO2-eq
1.B.2.c.ii,Flaring,0.0,0.560082433929,0.560082433929,kton CO2-eq
1.B.2.d,Other,0.0,0.0,0.0,kton CO2-eq
1.C,CO₂ Transport and Storage,0.0,0.0,0.0,kton CO2-eq
1.C.1,Transport of CO₂,0.0,0.0,0.0,kton CO2-eq
1.C.1.a,Pipelines,0.0,0.0,0.0,kton CO2-eq
