PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.91154000000000E+03,8.72383800000000E+04,4.68492000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.51369370000000E+05,0.00000000000000E+00,4.38614330000000E+06,2.25406760000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.81279440000000E+06,4.03524000000000E+03,2.62431640000000E+05,8.16175600000000E+04,3.11380480000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.59737850000000E+05,1.40782456000000E+06,0.00000000000000E+00,0.00000000000000E+00,2.30595500000000E+04,0.00000000000000E+00,2.36778600000000E+04,0.00000000000000E+00,0.00000000000000E+00,2.88646000000000E+03,1.05893641500000E+07,4.92682130000000E+06
Imports,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.28161340000000E+05,1.70038130000000E+05,5.83757000000000E+03,0.00000000000000E+00,0.00000000000000E+00,5.47735600000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.91411170000000E+05,0.00000000000000E+00,8.52935820000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.62539000000000E+04,7.30216000000000E+04,0.00000000000000E+00,0.00000000000000E+00,6.13956100000000E+04,0.00000000000000E+00,3.55930420000000E+05,3.84654000000000E+03,2.20260180000000E+05,0.00000000000000E+00,3.14013300000000E+04,3.59286000000000E+03,0.00000000000000E+00,1.37647540000000E+05,9.04939000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.91310000000000E+02,0.00000000000000E+00,2.05739000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.45228540000000E+05,0.00000000000000E+00,3.13363420000000E+06,2.84870000000000E+03
Exports,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.58734030000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.32363000000000E+03,-1.07115900000000E+04,-4.88180000000000E+02,0.00000000000000E+00,-2.17714000000000E+03,0.00000000000000E+00,-1.28914500000000E+04,-2.37483040000000E+05,0.00000000000000E+00,0.00000000000000E+00,-4.38542000000000E+03,-5.96087000000000E+03,0.00000000000000E+00,-1.47729600000000E+04,-4.07631000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.08088700000000E+04,0.00000000000000E+00,-2.37920400000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.68150000000000E+03,0.00000000000000E+00,-1.22028703000000E+06,-6.46009000000000E+04
International marine bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.36695300000000E+04,-1.17679730000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.41349260000000E+05,0.00000000000000E+00
International aviation bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.75798600000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.75798600000000E+04,0.00000000000000E+00
Stock changes,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.16872000000000E+03,7.15940000000000E+02,-3.79530000000000E+02,-6.07948000000000E+03,0.00000000000000E+00,9.82220000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.13150000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.85890000000000E+02,4.31075900000000E+04,8.87600000000000E+01,0.00000000000000E+00,1.39337000000000E+03,0.00000000000000E+00,-5.41018000000000E+03,1.44244000000000E+03,5.20721000000000E+03,0.00000000000000E+00,2.89600000000000E+02,8.16400000000000E+01,0.00000000000000E+00,2.45050000000000E+02,2.20121000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.79348000000000E+03,0.00000000000000E+00,-3.74555000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.21508300000000E+04,-9.53904000000000E+03
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.25992620000000E+05,1.76493829672800E+05,9.27535203272000E+04,2.72879000000000E+04,0.00000000000000E+00,5.57557900000000E+04,0.00000000000000E+00,8.60699999999997E+01,0.00000000000000E+00,0.00000000000000E+00,-1.00411500000000E+04,-4.07251200000000E+04,-9.65710000000000E+03,0.00000000000000E+00,1.14609185000000E+06,0.00000000000000E+00,4.38013190000000E+06,2.25406760000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.22947734664414E+04,0.00000000000000E+00,8.41161700000000E+04,1.05417590000000E+05,-3.99430000000000E+02,0.00000000000000E+00,-3.69680200000000E+04,0.00000000000000E+00,2.94685172105263E+05,-3.65761316533559E+05,2.25467430000000E+05,0.00000000000000E+00,2.73055200000000E+04,-2.28637000000000E+03,0.00000000000000E+00,1.23119610000000E+05,-1.67134000000003E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.98895537000000E+06,1.82400000000000E+03,2.16620550000000E+05,8.16175600000000E+04,2.85900330000000E+05,0.00000000000000E+00,-7.00000000069849E-02,0.00000000000000E+00,0.00000000000000E+00,1.64700000000000E+05,1.40757120000000E+06,0.00000000000000E+00,0.00000000000000E+00,2.30595500000000E+04,0.00000000000000E+00,2.36736000000000E+04,0.00000000000000E+00,2.29027600000000E+05,-1.66612940000000E+05,1.20566438621053E+07,1.22959329500000E+07
Transfers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.99818300000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.99584900000000E+04,-4.18883500000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.14183000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.62692000000000E+03,3.72981500000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.80986300000000E+04,0.00000000000000E+00
Statistical differences,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.24100000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-2.88900000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.97687000000000E+03,0.00000000000000E+00,1.94837300000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.60110000000000E+02,0.00000000000000E+00,-1.76599000000000E+03,-3.91880000000000E+02,-1.33140000000000E+02,0.00000000000000E+00,-3.09153000000000E+03,4.35400000000000E+01,-3.00095600000000E+04,-1.52257000000000E+03,5.78570000000000E+02,0.00000000000000E+00,-4.13700000000000E+01,0.00000000000000E+00,0.00000000000000E+00,-3.29066000000000E+03,-4.89140000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E+00,0.00000000000000E+00,-8.47800000000000E+01,0.00000000000000E+00,-4.51048000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.08740000000000E+03,0.00000000000000E+00,-3.14026300000000E+04,-4.59627000000000E+03
