crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,127.535936,4.9144341663999995,132.4503701664,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,217.997472,0.0,217.997472,kton CO2-eq
,Total GHG emissions with LULUCF,195769.44268311167,58044.83700755768,253814.27969066935,kton CO2-eq
,Total GHG emissions without LULUCF,230500.24669039427,57210.02567363126,287710.2723640255,kton CO2-eq
1,Energy,208498.84160379035,4692.408671256213,213191.25027504656,kton CO2-eq
1.A.1,Energy Industries,78540.86840851174,310.60785463471257,78851.47626314645,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,65593.30128556145,262.87025489461666,65856.17154045607,kton CO2-eq
1.A.1.a.i,Electricity Generation,65587.06913356144,262.8370814346126,65849.90621499605,kton CO2-eq
1.A.1.a.iii,Heat Plants,6.232152,0.033173459999999544,6.26532546,kton CO2-eq
1.A.1.b,Petroleum Refining,10858.119417950295,19.94317772375325,10878.062595674048,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,2089.447705,27.794422016348108,2117.242127016348,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,1392.7910080000001,0.6349532233480204,1393.4259612233482,kton CO2-eq
1.A.1.c.ii,Oil and Gas Extraction,84.319965,24.701639659999998,109.02160466,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,570.169521,2.3254438640000217,572.494964864,kton CO2-eq
1.A.1.c.iv,Other,42.167211,0.1323852689999967,42.299596269,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,44857.47941705792,343.7925384658083,45201.27195552373,kton CO2-eq
1.A.2.a,Iron and Steel,8338.587649786,12.334734459038373,8350.92238424504,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,1191.5799977145657,3.8701142195031935,1195.450111934069,kton CO2-eq
1.A.2.c,Chemicals,5354.11424443259,26.8536821452426,5380.967926577832,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",2600.484904103304,51.49241188992255,2651.9773159932265,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",2997.6663089999997,12.625422843999786,3010.2917318439995,kton CO2-eq
1.A.2.f,Non-metallic Minerals,16572.9431220968,68.18913229024838,16641.13225438705,kton CO2-eq
1.A.2.g,Other,7802.103189924661,168.42704061785116,7970.530230542512,kton CO2-eq
1.A.2.g.i,Manufacturing of Machinery,1157.695726,7.202161665999938,1164.8978876659999,kton CO2-eq
1.A.2.g.iii,Mining (Excluding Fuels) and Quarrying,163.782242,0.6590514689999907,164.441293469,kton CO2-eq
1.A.2.g.iv,Wood and Wood Products,83.352457,0.42525732299999675,83.777714323,kton CO2-eq
1.A.2.g.v,Construction,79.226262,0.22035932100000366,79.44662132100001,kton CO2-eq
1.A.2.g.vi,Textile and Leather,1253.36126,8.948124696999912,1262.3093846969998,kton CO2-eq
