crt_code,crt_category,co2,other_ghg,total_ghg,unit
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,43.49644265258125,0.0,43.49644265258125,kton CO2-eq
,Annual Change in Total Long-term C Storage,71.71520916685917,0.0,71.71520916685917,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,3007.2508396781072,-4.547473508864641e-13,3007.250839678107,kton CO2-eq
,Total GHG emissions with LULUCF,28193.253484982088,6247.67605020124,34440.92953518333,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,28238.554384089246,6247.676050201237,34486.23043429048,kton CO2-eq
,Total GHG emissions without LULUCF,33778.54769713039,6177.179437336454,39955.72713446684,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,33823.84859623754,6177.179437336461,40001.028033574,kton CO2-eq
1,Energy,25912.199537562014,998.1247571898857,26910.3242947519,kton CO2-eq
1.A.1,Energy Industries,7020.389750346272,45.05621029505619,7065.445960641328,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,4428.1739553080715,41.52937697980269,4469.703332287874,kton CO2-eq
1.A.1.a.i,Electricity Generation,573.7892221779045,0.6828490424356914,574.4720712203402,kton CO2-eq
1.A.1.a.ii,Combined Heat and Power Generation,3239.8240838295637,29.481926432482396,3269.306010262046,kton CO2-eq
1.A.1.a.iii,Heat Plants,455.12165005044255,5.474771074432965,460.5964211248755,kton CO2-eq
1.A.1.a.iv,Other,159.4389992501605,5.889830430452719,165.3288296806132,kton CO2-eq
