crt_code,crt_category,co2,other_ghg,total_ghg,unit
,HWP in SWDS,-46.63266873476316,0.0,-46.63266873476316,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,40.69892735706334,0.0,40.69892735706334,kton CO2-eq
,Annual Change in Total Long-term C Storage,81.96097849911816,0.0,81.96097849911816,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,2160.504082900361,0.0,2160.504082900361,kton CO2-eq
,Total GHG emissions with LULUCF,30273.538348190545,12513.11898678774,42786.657334978285,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,30307.884760454606,12513.118986787744,42821.00374724235,kton CO2-eq
,Total GHG emissions without LULUCF,35737.67297978114,12396.86952712082,48134.54250690196,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,35772.0193920452,12396.86952712082,48168.88891916602,kton CO2-eq
1,Energy,32240.34988472172,904.8532799585737,33145.20316468029,kton CO2-eq
1.A.1,Energy Industries,13521.915394999998,29.61498449999999,13551.530379499998,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,12002.94991,26.515262499999153,12029.465172499999,kton CO2-eq
1.A.1.a.i,Electricity Generation,0.0,0.0,0.0,kton CO2-eq
1.A.1.a.ii,Combined Heat and Power Generation,7042.056879999999,14.416745000001356,7056.4736250000005,kton CO2-eq
1.A.1.a.iii,Heat Plants,4960.893029999999,12.098517499999616,4972.991547499999,kton CO2-eq
1.A.1.b,Petroleum Refining,1509.635565,3.068618000000015,1512.704183,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,9.32992,0.03110400000000091,9.361024,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,6.530944,0.021772799999999926,6.5527168,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,2.798976,0.009331199999999651,2.8083072,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,6105.817028273085,51.79608204112537,6157.613110314211,kton CO2-eq
1.A.2.a,Iron and Steel,0.0,0.0,0.0,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,0.0,0.0,0.0,kton CO2-eq
1.A.2.c,Chemicals,396.9373282730858,0.539186961124642,397.47651523421047,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",255.341328,0.4049344400000052,255.74626244,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",676.386536,1.3160293199999842,677.70256532,kton CO2-eq
1.A.2.f,Non-metallic Minerals,3209.891992,9.528460659999837,3219.4204526599997,kton CO2-eq
1.A.2.g,Other,1567.259844,40.00747066000008,1607.26731466,kton CO2-eq
1.A.2.g.i,Manufacturing of Machinery,287.421692,0.6003478800000153,288.02203988,kton CO2-eq
1.A.2.g.ii,Manufacturing of Transport Equipment,10.42146,0.010300499999999602,10.4317605,kton CO2-eq
1.A.2.g.iii,Mining (Excluding Fuels) and Quarrying,21.117528,0.03422304000000054,21.15175104,kton CO2-eq
1.A.2.g.iv,Wood and Wood Products,157.7943,0.8122220999999854,158.60652209999998,kton CO2-eq
1.A.2.g.v,Construction,165.27464,0.5648559999999918,165.839496,kton CO2-eq
1.A.2.g.vi,Textile and Leather,291.997404,0.8614829800000052,292.85888698,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,372.79810000000003,36.56866119999995,409.3667612,kton CO2-eq
1.A.2.g.viii,Other,260.43472,0.5553769599999896,260.99009696,kton CO2-eq
1.A.3,Transport,5685.046664139998,125.6503288140093,5810.696992954007,kton CO2-eq
1.A.3.a,Domestic Aviation,8.15692,0.06147200000000019,8.218392,kton CO2-eq
1.A.3.b,Road Transportation,5247.150412899998,88.42357980800898,5335.573992708007,kton CO2-eq
1.A.3.b.i,Cars,2508.0413780435383,52.76758664437102,2560.8089646879093,kton CO2-eq
1.A.3.b.ii,Light Duty Trucks,189.4695309556722,2.9707700576405784,192.4403010133128,kton CO2-eq
1.A.3.b.iii,Heavy Duty Trucks and Buses,2524.6120696976145,31.448012355676838,2556.0600820532914,kton CO2-eq
1.A.3.b.iv,Motorcycles,25.02743420317289,1.2372107503205072,26.2646449534934,kton CO2-eq
1.A.3.b.v,Other,0.0,0.0,0.0,kton CO2-eq
1.A.3.c,Railways,349.9718593,36.94750242399999,386.919361724,kton CO2-eq
1.A.3.d,Domestic Navigation,15.4854805,0.1542387000000005,15.6397192,kton CO2-eq
1.A.3.e,Other Transportation,64.28199144000011,0.06353588199999649,64.34552732200011,kton CO2-eq
1.A.3.e.i,Pipeline Transport,64.28199144000011,0.06353588199999649,64.34552732200011,kton CO2-eq
1.A.3.e.ii,Other,0.0,0.0,0.0,kton CO2-eq
1.A.4,Other Sectors,6903.324675,400.92370070000015,7304.2483757,kton CO2-eq
1.A.4.a,Commercial/Institutional,3058.75397,52.29059980000011,3111.0445698000003,kton CO2-eq
1.A.4.a.i,Stationary Combustion,2825.7,29.46472700000004,2855.164727,kton CO2-eq
1.A.4.a.ii,Off-road Vehicles and Other Machinery,233.05397,22.825872799999985,255.87984279999998,kton CO2-eq
1.A.4.b,Residential,2361.4626200000002,221.33052199999975,2582.793142,kton CO2-eq
1.A.4.b.i,Stationary Combustion,2274.72352,212.17323400000032,2486.8967540000003,kton CO2-eq
1.A.4.b.ii,Off-road Vehicles and Other Machinery,86.73910000000001,9.157288000000008,95.89638800000002,kton CO2-eq
1.A.4.c,Agriculture/Forestry/Fishing,1483.1080849999998,127.3025789000003,1610.4106639000001,kton CO2-eq
1.A.4.c.i,Stationary,409.36674,16.209607500000004,425.5763475,kton CO2-eq
1.A.4.c.ii,Off-road Vehicles and Other Machinery,1072.75733,111.08317039999997,1183.8405003999999,kton CO2-eq
1.A.4.c.iii,Fishing,0.984015,0.00980100000000006,0.993816,kton CO2-eq
1.A.5,Other (Not specified elsewhere),0.3612,0.00272,0.36392,kton CO2-eq
1.A.5.a,Stationary,0.0,0.0,0.0,kton CO2-eq
1.A.5.b,Mobile,0.3612,0.00272,0.36392,kton CO2-eq
1.AA,Fuel Combustion - Sectoral approach,32216.464962413083,607.9878160551307,32824.452778468214,kton CO2-eq
1.AB,Fuel Combustion - Reference Approach,32517.69476000003,0.0,32517.69476000003,kton CO2-eq
1.AD,"Feedstocks, Reductants and Other Non-energy Use of Fuels",1514.3795538518882,-2.2737367544323206e-13,1514.379553851888,kton CO2-eq
1.B,Fugitive Emissions from Fuels,23.88492230863724,296.86546390344205,320.75038621207926,kton CO2-eq
1.B.1,Solid Fuels,0.0,0.0,0.0,kton CO2-eq
1.B.1.a,Coal Mining and Handling,0.0,0.0,0.0,kton CO2-eq
1.B.1.a.i,Underground Mines,0.0,0.0,0.0,kton CO2-eq
1.B.1.a.ii,Surface Mines,0.0,0.0,0.0,kton CO2-eq
1.B.1.b,Solid Fuel Transformation,0.0,0.0,0.0,kton CO2-eq
1.B.1.c,Other,0.0,0.0,0.0,kton CO2-eq
1.B.2,Oil and Natural Gas and Other Emissions from Energy Production,23.88492230863724,296.86546390344205,320.75038621207926,kton CO2-eq
1.B.2.a,Oil,23.30147989763401,4.758488607055078,28.05996850468909,kton CO2-eq
1.B.2.a.i,Exploration,0.12804548651817,0.07667085580276001,0.20471634232093,kton CO2-eq
1.B.2.a.ii,Production,1.54747948e-06,0.0005908558031599999,0.00059240328264,kton CO2-eq
1.B.2.a.iii,Transport,0.01253286363636,3.86728363636356,3.87981649999992,kton CO2-eq
1.B.2.a.iv,Refining / Storage,0.0,0.8139432590856,0.8139432590856,kton CO2-eq
1.B.2.a.v,Distribution of Oil Products,0.0,0.0,0.0,kton CO2-eq
1.B.2.a.vi,Other,23.1609,0.0,23.1609,kton CO2-eq
1.B.2.b,Natural Gas,0.00531814371132,291.8111309822014,291.8164491259127,kton CO2-eq
1.B.2.b.i,Exploration,0.0,0.0,0.0,kton CO2-eq
1.B.2.b.ii,Production,0.0,0.0,0.0,kton CO2-eq
1.B.2.b.iii,Processing,0.0,0.0,0.0,kton CO2-eq
1.B.2.b.iv,Transmission and Storage,0.00100327000478,55.05029022677044,55.05129349677522,kton CO2-eq
1.B.2.b.v,Distribution,0.00431487370654,236.7608407554309,236.76515562913744,kton CO2-eq
1.B.2.b.vi,Other,0.0,0.0,0.0,kton CO2-eq
1.B.2.c,Venting and Flaring,0.57812426729191,0.2958443141856,0.87396858147751,kton CO2-eq
1.B.2.c.i,Venting,0.00133645955451,0.28361078546303997,0.28494724501755,kton CO2-eq
1.B.2.c.ii,Flaring,0.5767878077374,0.012233528722560005,0.58902133645996,kton CO2-eq
