party,category,classification,measure,gas,unit,year,numberValue,stringValue
CHE,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CS,D"
CHE,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CS,D"
CHE,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D,PS"
CHE,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,PS"
CHE,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"CS,D"
CHE,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"CS,D"
CHE,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,73.85664488366496,
CHE,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,27.29907891945256,
CHE,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,1.69971061633347,
CHE,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,0.74027069379463,
CHE,1.  Energy,Total for category,Method,CH4,no unit,1990,,"T1,T2,T3"
CHE,1.  Energy,Total for category,Method,CH4,no unit,2019,,"T1,T2,T3"
CHE,1.  Energy,Total for category,Method,CO2,no unit,1990,,"T1,T2,T3"
CHE,1.  Energy,Total for category,Method,CO2,no unit,2019,,"T1,T2,T3"
CHE,1.  Energy,Total for category,Method,N2O,no unit,1990,,"T1,T2,T3"
CHE,1.  Energy,Total for category,Method,N2O,no unit,2019,,"T1,T2,T3"
CHE,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,41898.56853298948,
CHE,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,35092.969047706305,
CHE,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,25.25282124953903,
CHE,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,10.89906298789757,
CHE,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,802.4753810695113,
CHE,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,156.2001665549638,
CHE,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,40907.82843087922,
CHE,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,34565.21025430278,
CHE,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,1.87782849272858,
CHE,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,1.3710810156787,
CHE,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,135.56032412311825,
CHE,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,18.35354677612121,
CHE,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,138.10214550271607,
CHE,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,54.85372108429029,
CHE,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,1.07041927216289,
CHE,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,0.83994350846186,
CHE,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,35.02730948000074,
CHE,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,3.41371558961098,
CHE,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,25.25282124953903,
CHE,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,10.89906298789757,
CHE,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,1.07041927216289,
CHE,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,0.83994350846186,
CHE,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,73.85664488366496,
CHE,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,27.29907891945256,
CHE,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
CHE,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
CHE,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,14712.539750000002,
CHE,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,29301.37708,
CHE,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,1990,1.08984922198766,
CHE,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,2019,0.22278496953154,
CHE,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,1990,92.32361272919647,
CHE,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,2019,92.93068523603061,
CHE,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,1990,5.15024098430932,
CHE,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,2019,1.5160410201673,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1378.8436649208977,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2734.951685527099,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,1990,0.01603445,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,2019,0.0065279064,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,1990,1358.3148221419092,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,2722.9970504037215,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,0.07577312520373,
CHE,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.04442208960067,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
CHE,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
CHE,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,4338.599872000001,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,8443.913476,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,1.0,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,1.0,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,56.1,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,56.4,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,0.1,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,0.1,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,243.631906512224,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,476.696913330842,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.004338599872,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,0.008443913476,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,243.39545281920002,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,476.23672004639997,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.0004338599872,
CHE,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.0008443913476,
CHE,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
CHE,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
CHE,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,9822.4,
CHE,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,6360.73187605,
CHE,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,2.11019710050497,
CHE,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.14149315165897,
CHE,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,69.8206324319922,
CHE,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,56.52710414293269,
CHE,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.37754927512624,
CHE,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.13537328791553,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,687.3692782,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,359.985238069996,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.0207272,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.00726073187605,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,685.80618,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,359.55375318275003,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.00370844,
CHE,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.00086107318761,
CHE,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
CHE,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
