crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,244.36906083693668,26.72611899129015,271.09517982822683,kton CO2-eq
,Total GHG emissions without LULUCF,603666.1586802424,202635.6838348807,806301.8425151231,kton CO2-eq
,Total GHG emissions with LULUCF,607337.2622038256,210117.0576543652,817454.3198581908,kton CO2-eq
1,Energy,557715.5029143459,45178.92148686049,602894.4244012064,kton CO2-eq
1.A.1,Energy Industries,238059.4909129977,1538.9025492717046,239598.3934622694,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,204201.8081297397,1089.2044289757032,205291.0125587154,kton CO2-eq
1.A.1.a.i,Electricity Generation,204201.8081297397,1088.767987230327,205290.57611697,kton CO2-eq
1.A.1.a.iii,Heat Plants,0.0,0.436441745376,0.436441745376,kton CO2-eq
1.A.1.b,Petroleum Refining,17831.337295343114,37.86559661210413,17869.202891955218,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,16026.345487914898,411.83252368389185,16438.17801159879,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,2056.6994396107025,1.303403917775995,2058.0028435284785,kton CO2-eq
1.A.1.c.ii,Oil and Gas Extraction,12753.342660376049,407.466229548163,13160.808889924212,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,1216.3033879281456,3.062890217951235,1219.3662781460969,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,75237.16423920529,375.150720504389,75612.31495970968,kton CO2-eq
1.A.2.a,Iron and Steel,3645.2694533882795,8.75549819460457,3654.024951582884,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,4352.973645616348,19.95653109439354,4372.930176710742,kton CO2-eq
1.A.2.c,Chemicals,12295.537337815607,39.34352256116654,12334.880860376774,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",4678.217858908851,17.486894065031265,4695.704752973882,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",7861.761694265788,22.09262551046959,7883.854319776257,kton CO2-eq
1.A.2.f,Non-metallic Minerals,6605.644926916063,82.93320025324556,6688.578127169309,kton CO2-eq
1.A.2.g,Other,35797.75932229435,184.58244882548752,35982.341771119834,kton CO2-eq
1.A.2.g.vii,Off-road Vehicles and Other Machinery,5858.344742924857,71.87600104131798,5930.220743966175,kton CO2-eq
1.A.2.g.viii,Other,29939.41457936949,112.70644778416681,30052.12102715366,kton CO2-eq
1.A.3,Transport,120222.30046609539,2713.1872476359567,122935.48771373135,kton CO2-eq
1.A.3.a,Domestic Aviation,1869.7125992104286,23.428957674470666,1893.1415568848993,kton CO2-eq
1.A.3.b,Road Transportation,109173.96539793577,2585.423111474418,111759.38850941019,kton CO2-eq
1.A.3.b.i,Cars,70452.24216152758,2003.558300087825,72455.8004616154,kton CO2-eq
