crt_code,crt_category,co2,other_ghg,total_ghg,unit
,Annual Change in Total Long-term C Storage,0.0,0.0,0.0,kton CO2-eq
,Annual Change in Total Long-term C Storage in HWP Waste,0.0,0.0,0.0,kton CO2-eq
,HWP in SWDS,0.0,0.0,0.0,kton CO2-eq
,Long-term Storage of C in Waste Disposal Sites,0.0,0.0,0.0,kton CO2-eq
,Multilateral Operations,0.0,0.0,0.0,kton CO2-eq
,Total Amount Captured for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of CO₂ Injected at Storage Sites,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Exports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total Amount of Imports for Storage,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions with LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,Total GHG emissions without LULUCF including indirect CO₂,0.0,0.0,0.0,kton CO2-eq
,"Total Leakage from Transport, Injection and Storage",0.0,0.0,0.0,kton CO2-eq
,Waste Incineration with Energy Recovery included as Biomass,613.4648395312961,3.4743840281265648,616.9392235594227,kton CO2-eq
,Waste Incineration with Energy Recovery included as Fossil Fuels,654.9150713744871,2.6176954967576194,657.5327668712447,kton CO2-eq
,Total GHG emissions with LULUCF,117350.67586257725,25557.766660542664,142908.4425231199,kton CO2-eq
,Total GHG emissions without LULUCF,120292.79924363934,25551.67457655465,145844.473820194,kton CO2-eq
1,Energy,101610.65478296706,2296.1430602597393,103906.7978432268,kton CO2-eq
1.A.1,Energy Industries,29547.247931982765,181.00844053024412,29728.25637251301,kton CO2-eq
1.A.1.a,Public Electricity and Heat Production,23223.950102521627,58.08629209501305,23282.03639461664,kton CO2-eq
1.A.1.a.i,Electricity Generation,23223.950102521627,58.08629209501305,23282.03639461664,kton CO2-eq
1.A.1.a.ii,Combined Heat and Power Generation,0.0,0.0,0.0,kton CO2-eq
1.A.1.a.iii,Heat Plants,0.0,0.0,0.0,kton CO2-eq
1.A.1.a.iv,Other,0.0,0.0,0.0,kton CO2-eq
1.A.1.b,Petroleum Refining,4299.17,110.45589663175178,4409.625896631752,kton CO2-eq
1.A.1.c,Manufacture of Solid Fuels and Other Energy Industries,2024.1278294611357,12.466251803485648,2036.5940812646213,kton CO2-eq
1.A.1.c.i,Manufacture of Solid Fuels,1420.9547428232283,8.17345658143745,1429.1281994046658,kton CO2-eq
1.A.1.c.ii,Oil and Gas Extraction,0.0,0.0,0.0,kton CO2-eq
1.A.1.c.iii,Other Energy Industries,603.1730866379074,4.292795222048198,607.4658818599556,kton CO2-eq
1.A.1.c.iv,Other,0.0,0.0,0.0,kton CO2-eq
1.A.2,Manufacturing Industries and Construction,23387.672315855652,139.43850700780968,23527.110822863462,kton CO2-eq
1.A.2.a,Iron and Steel,5661.513091396411,52.34795844544715,5713.861049841858,kton CO2-eq
1.A.2.b,Non-Ferrous Metals,628.6551655141016,2.145576110892989,630.8007416249945,kton CO2-eq
1.A.2.c,Chemicals,5098.134587832102,18.855605225015097,5116.990193057117,kton CO2-eq
1.A.2.d,"Pulp, Paper and Print",643.9197663042901,7.808654490198137,651.7284207944882,kton CO2-eq
1.A.2.e,"Food Processing, Beverages and Tobacco",3023.4713099560418,11.05540397006962,3034.5267139261114,kton CO2-eq
1.A.2.f,Non-metallic Minerals,5525.48855441992,28.426732434813857,5553.9152868547335,kton CO2-eq
1.A.2.g,Other,2806.4898404327864,18.79857633137226,2825.2884167641587,kton CO2-eq
1.A.2.g.i,Manufacturing of Machinery,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.ii,Manufacturing of Transport Equipment,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.iii,Mining (Excluding Fuels) and Quarrying,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.iv,Wood and Wood Products,0.0,0.0,0.0,kton CO2-eq
1.A.2.g.v,Construction,0.0,0.0,0.0,kton CO2-eq
