HOURLY LOAD VALUES FOR ALL COUNTRIES FOR A SPECIFIC MONTH (IN MW) (Database: 09.10.2017),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country:,-all-,,,,,,,,,,,,,,,,,,,,,,,,
Month:,6,,,,,,,,,,,,,,,,,,,,,,,,
Year:,2015,,,,,,,,,,,,,,,,,,,,,,,,
Values in:,MW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
This data may not be used without mentioning the source: 'Data provided by ENTSO-E',,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Day,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,24:00:00
AT,2015-06-01,5794,5539,5406,5353,5639,6511,7880,8652,8929,8987,9228,9370,9123,9077,9028,8890,8829,8793,8592,8243,8135,7725,7273,6719
AT,2015-06-02,6284,6032,5874,5756,5935,6779,8097,8824,9114,9258,9363,9479,9249,9202,9076,8952,8834,8763,8598,8229,8029,7812,7453,6739
AT,2015-06-03,6408,6072,5885,5754,6001,6800,8048,8869,9122,9209,9335,9452,9237,9227,9098,8944,8826,8690,8553,8121,7885,7708,7303,6689
AT,2015-06-04,6189,5845,5705,5520,5416,5428,5793,6316,6619,6873,7066,7178,6826,6724,6571,6565,6653,6805,6789,6663,6656,6686,6525,5976
AT,2015-06-05,5727,5432,5273,5228,5372,6062,7089,7869,8201,8336,8424,8527,8201,8054,7961,7870,7894,7984,7729,7389,7119,7046,6773,6186
AT,2015-06-06,5877,5548,5391,5232,5218,5499,6084,6647,7108,7343,7488,7531,7256,7102,6923,6927,6986,7026,6867,6685,6612,6581,6353,5827
AT,2015-06-07,5489,5169,5037,4835,4794,4856,5207,5766,6105,6350,6583,6703,6433,6270,6130,6096,6223,6447,6662,6643,6645,6717,6548,6032
AT,2015-06-08,5742,5490,5391,5318,5629,6555,7887,8814,9080,9270,9436,9472,9302,9247,9200,9100,8990,8915,8760,8246,7971,7692,7246,6717
AT,2015-06-09,6349,6024,5910,5845,6060,6806,8142,8964,9268,9383,9627,9684,9411,9363,9207,9103,8990,8995,8833,8380,8124,7678,7360,6746
AT,2015-06-10,6412,6074,5939,5837,6067,6809,8145,8983,9238,9246,9454,9530,9320,9329,9261,9182,8973,9001,8774,8396,8142,7913,7506,6868
AT,2015-06-11,6480,6186,6005,5882,6151,6978,8209,9041,9268,9380,9571,9671,9440,9448,9294,9240,9082,9052,8865,8359,8187,7833,7463,6854
AT,2015-06-12,6508,6138,6059,5910,6111,6905,8120,8968,9253,9491,9637,9674,9328,9150,8957,8813,8794,8715,8461,7994,7655,7543,7187,6664
AT,2015-06-13,6276,5897,5757,5557,5476,5771,6368,7036,7509,7766,7915,7962,7678,7491,7411,7418,7381,7423,7198,6913,6753,6610,6456,5905
AT,2015-06-14,5580,5268,5124,4990,4870,4988,5363,5910,6292,6586,6838,6920,6726,6589,6511,6495,6596,6776,6746,6476,6502,6636,6488,6015
